SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-TF2,1469,TEAM_MEMBER,TEAM_MEMBER_INSTITUTION,Universität Hamburg
AR-TF2,1469,TEAM_MEMBER,TEAM_MEMBER_NAME,Lars Kutzbach
AR-TF2,1469,TEAM_MEMBER,TEAM_MEMBER_ROLE,PI
AR-TF2,1470,TEAM_MEMBER,TEAM_MEMBER_EMAIL,pancotto@cadic-conicet.gob.ar
AR-TF2,1470,TEAM_MEMBER,TEAM_MEMBER_INSTITUTION,CADIC-CONICET
AR-TF2,1470,TEAM_MEMBER,TEAM_MEMBER_NAME,Veronica Pancotto
AR-TF2,1470,TEAM_MEMBER,TEAM_MEMBER_ROLE,PI
AR-TF2,1471,HEADER,SITE_NAME,Rio Pipo bog
AR-TF2,1472,URL_AMERIFLUX,URL_AMERIFLUX,https://ameriflux.lbl.gov/sites/siteinfo/AR-TF2
AR-TF2,1473,COUNTRY,COUNTRY,Argentina
AR-TF2,1474,GRP_ERA_DOWN,ERA_CORRELATION,0.8
AR-TF2,1474,GRP_ERA_DOWN,ERA_INTERCEPT,0.0
AR-TF2,1474,GRP_ERA_DOWN,ERA_RMSE,0.6
AR-TF2,1474,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1474,GRP_ERA_DOWN,ERA_VARIABLE,TA
AR-TF2,1475,GRP_ERA_DOWN,ERA_CORRELATION,0.82
AR-TF2,1475,GRP_ERA_DOWN,ERA_INTERCEPT,-0.0
AR-TF2,1475,GRP_ERA_DOWN,ERA_RMSE,0.12
AR-TF2,1475,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1475,GRP_ERA_DOWN,ERA_VARIABLE,PA
AR-TF2,1476,GRP_ERA_DOWN,ERA_CORRELATION,0.73
AR-TF2,1476,GRP_ERA_DOWN,ERA_INTERCEPT,0.0
AR-TF2,1476,GRP_ERA_DOWN,ERA_RMSE,0.37
AR-TF2,1476,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1476,GRP_ERA_DOWN,ERA_VARIABLE,VPD
AR-TF2,1477,GRP_ERA_DOWN,ERA_CORRELATION,0.56
AR-TF2,1477,GRP_ERA_DOWN,ERA_INTERCEPT,0.1
AR-TF2,1477,GRP_ERA_DOWN,ERA_RMSE,0.3
AR-TF2,1477,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1477,GRP_ERA_DOWN,ERA_VARIABLE,WS
AR-TF2,1478,GRP_ERA_DOWN,ERA_CORRELATION,-9999.0
AR-TF2,1478,GRP_ERA_DOWN,ERA_INTERCEPT,-9999.0
AR-TF2,1478,GRP_ERA_DOWN,ERA_RMSE,-9999.0
AR-TF2,1478,GRP_ERA_DOWN,ERA_SLOPE,-9999.0
AR-TF2,1478,GRP_ERA_DOWN,ERA_VARIABLE,P
AR-TF2,1479,GRP_ERA_DOWN,ERA_CORRELATION,0.83
AR-TF2,1479,GRP_ERA_DOWN,ERA_INTERCEPT,5.04
AR-TF2,1479,GRP_ERA_DOWN,ERA_RMSE,21.02
AR-TF2,1479,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1479,GRP_ERA_DOWN,ERA_VARIABLE,SW_IN
AR-TF2,1480,GRP_ERA_DOWN,ERA_CORRELATION,-9999.0
AR-TF2,1480,GRP_ERA_DOWN,ERA_INTERCEPT,-9999.0
AR-TF2,1480,GRP_ERA_DOWN,ERA_RMSE,-9999.0
AR-TF2,1480,GRP_ERA_DOWN,ERA_SLOPE,-9999.0
AR-TF2,1480,GRP_ERA_DOWN,ERA_VARIABLE,LW_IN
AR-TF2,1481,GRP_ERA_DOWN,ERA_CORRELATION,0.61
AR-TF2,1481,GRP_ERA_DOWN,ERA_INTERCEPT,-0.05
AR-TF2,1481,GRP_ERA_DOWN,ERA_RMSE,4.74
AR-TF2,1481,GRP_ERA_DOWN,ERA_SLOPE,1.0
AR-TF2,1481,GRP_ERA_DOWN,ERA_VARIABLE,LW_IN_JSB
AR-TF2,1482,GRP_UST_THR,USTAR_MP_SUCCESS_RUN,1.0
AR-TF2,1482,GRP_UST_THR,USTAR_MP_SUCCESS_RUN_YEAR,2016
AR-TF2,1483,GRP_UST_THR,USTAR_MP_SUCCESS_RUN,1.0
AR-TF2,1483,GRP_UST_THR,USTAR_MP_SUCCESS_RUN_YEAR,2017
AR-TF2,1484,GRP_UST_THR,USTAR_MP_SUCCESS_RUN,0.0
AR-TF2,1484,GRP_UST_THR,USTAR_MP_SUCCESS_RUN_YEAR,2018
AR-TF2,1485,GRP_UST_THR,USTAR_CP_SUCCESS_RUN,1.0
AR-TF2,1485,GRP_UST_THR,USTAR_CP_SUCCESS_RUN_YEAR,2016
AR-TF2,1486,GRP_UST_THR,USTAR_CP_SUCCESS_RUN,1.0
AR-TF2,1486,GRP_UST_THR,USTAR_CP_SUCCESS_RUN_YEAR,2017
AR-TF2,1487,GRP_UST_THR,USTAR_CP_SUCCESS_RUN,0.0
AR-TF2,1487,GRP_UST_THR,USTAR_CP_SUCCESS_RUN_YEAR,2018
AR-TF2,1488,GRP_UST_THR,USTAR_PERCENTILE,1.25
AR-TF2,1488,GRP_UST_THR,USTAR_THRESHOLD,0.0926212
AR-TF2,1488,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1489,GRP_UST_THR,USTAR_PERCENTILE,3.75
AR-TF2,1489,GRP_UST_THR,USTAR_THRESHOLD,0.103777
AR-TF2,1489,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1490,GRP_UST_THR,USTAR_PERCENTILE,6.25
AR-TF2,1490,GRP_UST_THR,USTAR_THRESHOLD,0.108798
AR-TF2,1490,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1491,GRP_UST_THR,USTAR_PERCENTILE,8.75
AR-TF2,1491,GRP_UST_THR,USTAR_THRESHOLD,0.11243
AR-TF2,1491,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1492,GRP_UST_THR,USTAR_PERCENTILE,11.25
AR-TF2,1492,GRP_UST_THR,USTAR_THRESHOLD,0.113798
AR-TF2,1492,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1493,GRP_UST_THR,USTAR_PERCENTILE,13.75
AR-TF2,1493,GRP_UST_THR,USTAR_THRESHOLD,0.115925
AR-TF2,1493,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1494,GRP_UST_THR,USTAR_PERCENTILE,16.25
AR-TF2,1494,GRP_UST_THR,USTAR_THRESHOLD,0.11821
AR-TF2,1494,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1495,GRP_UST_THR,USTAR_PERCENTILE,18.75
AR-TF2,1495,GRP_UST_THR,USTAR_THRESHOLD,0.12118499999999999
AR-TF2,1495,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1496,GRP_UST_THR,USTAR_PERCENTILE,21.25
AR-TF2,1496,GRP_UST_THR,USTAR_THRESHOLD,0.124374
AR-TF2,1496,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1497,GRP_UST_THR,USTAR_PERCENTILE,23.75
AR-TF2,1497,GRP_UST_THR,USTAR_THRESHOLD,0.129154
AR-TF2,1497,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1498,GRP_UST_THR,USTAR_PERCENTILE,26.25
AR-TF2,1498,GRP_UST_THR,USTAR_THRESHOLD,0.132339
AR-TF2,1498,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1499,GRP_UST_THR,USTAR_PERCENTILE,28.75
AR-TF2,1499,GRP_UST_THR,USTAR_THRESHOLD,0.13765
AR-TF2,1499,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1500,GRP_UST_THR,USTAR_PERCENTILE,31.25
AR-TF2,1500,GRP_UST_THR,USTAR_THRESHOLD,0.14659
AR-TF2,1500,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1501,GRP_UST_THR,USTAR_PERCENTILE,33.75
AR-TF2,1501,GRP_UST_THR,USTAR_THRESHOLD,0.153406
AR-TF2,1501,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1502,GRP_UST_THR,USTAR_PERCENTILE,36.25
AR-TF2,1502,GRP_UST_THR,USTAR_THRESHOLD,0.162711
AR-TF2,1502,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1503,GRP_UST_THR,USTAR_PERCENTILE,38.75
AR-TF2,1503,GRP_UST_THR,USTAR_THRESHOLD,0.17294500000000002
AR-TF2,1503,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1504,GRP_UST_THR,USTAR_PERCENTILE,41.25
AR-TF2,1504,GRP_UST_THR,USTAR_THRESHOLD,0.185401
AR-TF2,1504,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1505,GRP_UST_THR,USTAR_PERCENTILE,43.75
AR-TF2,1505,GRP_UST_THR,USTAR_THRESHOLD,0.193118
AR-TF2,1505,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1506,GRP_UST_THR,USTAR_PERCENTILE,46.25
AR-TF2,1506,GRP_UST_THR,USTAR_THRESHOLD,0.196866
AR-TF2,1506,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1507,GRP_UST_THR,USTAR_PERCENTILE,48.75
AR-TF2,1507,GRP_UST_THR,USTAR_THRESHOLD,0.202516
AR-TF2,1507,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1508,GRP_UST_THR,USTAR_PERCENTILE,50.0
AR-TF2,1508,GRP_UST_THR,USTAR_THRESHOLD,0.20544400000000002
AR-TF2,1508,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1509,GRP_UST_THR,USTAR_PERCENTILE,51.25
AR-TF2,1509,GRP_UST_THR,USTAR_THRESHOLD,0.20840100000000003
AR-TF2,1509,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1510,GRP_UST_THR,USTAR_PERCENTILE,53.75
AR-TF2,1510,GRP_UST_THR,USTAR_THRESHOLD,0.215513
AR-TF2,1510,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1511,GRP_UST_THR,USTAR_PERCENTILE,56.25
AR-TF2,1511,GRP_UST_THR,USTAR_THRESHOLD,0.22491799999999998
AR-TF2,1511,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1512,GRP_UST_THR,USTAR_PERCENTILE,58.75
AR-TF2,1512,GRP_UST_THR,USTAR_THRESHOLD,0.231596
AR-TF2,1512,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1513,GRP_UST_THR,USTAR_PERCENTILE,61.25
AR-TF2,1513,GRP_UST_THR,USTAR_THRESHOLD,0.235319
AR-TF2,1513,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1514,GRP_UST_THR,USTAR_PERCENTILE,63.75
AR-TF2,1514,GRP_UST_THR,USTAR_THRESHOLD,0.238563
AR-TF2,1514,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1515,GRP_UST_THR,USTAR_PERCENTILE,66.25
AR-TF2,1515,GRP_UST_THR,USTAR_THRESHOLD,0.243177
AR-TF2,1515,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1516,GRP_UST_THR,USTAR_PERCENTILE,68.75
AR-TF2,1516,GRP_UST_THR,USTAR_THRESHOLD,0.248484
AR-TF2,1516,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1517,GRP_UST_THR,USTAR_PERCENTILE,71.25
AR-TF2,1517,GRP_UST_THR,USTAR_THRESHOLD,0.252161
AR-TF2,1517,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1518,GRP_UST_THR,USTAR_PERCENTILE,73.75
AR-TF2,1518,GRP_UST_THR,USTAR_THRESHOLD,0.25651
AR-TF2,1518,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1519,GRP_UST_THR,USTAR_PERCENTILE,76.25
AR-TF2,1519,GRP_UST_THR,USTAR_THRESHOLD,0.262759
AR-TF2,1519,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1520,GRP_UST_THR,USTAR_PERCENTILE,78.75
AR-TF2,1520,GRP_UST_THR,USTAR_THRESHOLD,0.266977
AR-TF2,1520,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1521,GRP_UST_THR,USTAR_PERCENTILE,81.25
AR-TF2,1521,GRP_UST_THR,USTAR_THRESHOLD,0.27187100000000003
AR-TF2,1521,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1522,GRP_UST_THR,USTAR_PERCENTILE,83.75
AR-TF2,1522,GRP_UST_THR,USTAR_THRESHOLD,0.27707600000000004
AR-TF2,1522,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1523,GRP_UST_THR,USTAR_PERCENTILE,86.25
AR-TF2,1523,GRP_UST_THR,USTAR_THRESHOLD,0.284565
AR-TF2,1523,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1524,GRP_UST_THR,USTAR_PERCENTILE,88.75
AR-TF2,1524,GRP_UST_THR,USTAR_THRESHOLD,0.289011
AR-TF2,1524,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1525,GRP_UST_THR,USTAR_PERCENTILE,91.25
AR-TF2,1525,GRP_UST_THR,USTAR_THRESHOLD,0.29593800000000003
AR-TF2,1525,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1526,GRP_UST_THR,USTAR_PERCENTILE,93.75
AR-TF2,1526,GRP_UST_THR,USTAR_THRESHOLD,0.30901300000000004
AR-TF2,1526,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1527,GRP_UST_THR,USTAR_PERCENTILE,96.25
AR-TF2,1527,GRP_UST_THR,USTAR_THRESHOLD,0.324743
AR-TF2,1527,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1528,GRP_UST_THR,USTAR_PERCENTILE,98.75
AR-TF2,1528,GRP_UST_THR,USTAR_THRESHOLD,0.368765
AR-TF2,1528,GRP_UST_THR,USTAR_VERSION,CUT
AR-TF2,1529,GRP_UST_THR,USTAR_PERCENTILE,1.25
AR-TF2,1529,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1529,GRP_UST_THR,USTAR_THRESHOLD,0.0926212
AR-TF2,1529,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1530,GRP_UST_THR,USTAR_PERCENTILE,3.75
AR-TF2,1530,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1530,GRP_UST_THR,USTAR_THRESHOLD,0.103777
AR-TF2,1530,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1531,GRP_UST_THR,USTAR_PERCENTILE,6.25
AR-TF2,1531,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1531,GRP_UST_THR,USTAR_THRESHOLD,0.108798
AR-TF2,1531,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1532,GRP_UST_THR,USTAR_PERCENTILE,8.75
AR-TF2,1532,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1532,GRP_UST_THR,USTAR_THRESHOLD,0.11243
AR-TF2,1532,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1533,GRP_UST_THR,USTAR_PERCENTILE,11.25
AR-TF2,1533,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1533,GRP_UST_THR,USTAR_THRESHOLD,0.113798
AR-TF2,1533,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1534,GRP_UST_THR,USTAR_PERCENTILE,13.75
AR-TF2,1534,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1534,GRP_UST_THR,USTAR_THRESHOLD,0.115925
AR-TF2,1534,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1535,GRP_UST_THR,USTAR_PERCENTILE,16.25
AR-TF2,1535,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1535,GRP_UST_THR,USTAR_THRESHOLD,0.11821
AR-TF2,1535,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1536,GRP_UST_THR,USTAR_PERCENTILE,18.75
AR-TF2,1536,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1536,GRP_UST_THR,USTAR_THRESHOLD,0.12118499999999999
AR-TF2,1536,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1537,GRP_UST_THR,USTAR_PERCENTILE,21.25
AR-TF2,1537,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1537,GRP_UST_THR,USTAR_THRESHOLD,0.124374
AR-TF2,1537,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1538,GRP_UST_THR,USTAR_PERCENTILE,23.75
AR-TF2,1538,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1538,GRP_UST_THR,USTAR_THRESHOLD,0.129154
AR-TF2,1538,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1539,GRP_UST_THR,USTAR_PERCENTILE,26.25
AR-TF2,1539,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1539,GRP_UST_THR,USTAR_THRESHOLD,0.132339
AR-TF2,1539,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1540,GRP_UST_THR,USTAR_PERCENTILE,28.75
AR-TF2,1540,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1540,GRP_UST_THR,USTAR_THRESHOLD,0.13765
AR-TF2,1540,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1541,GRP_UST_THR,USTAR_PERCENTILE,31.25
AR-TF2,1541,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1541,GRP_UST_THR,USTAR_THRESHOLD,0.14659
AR-TF2,1541,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1542,GRP_UST_THR,USTAR_PERCENTILE,33.75
AR-TF2,1542,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1542,GRP_UST_THR,USTAR_THRESHOLD,0.153406
AR-TF2,1542,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1543,GRP_UST_THR,USTAR_PERCENTILE,36.25
AR-TF2,1543,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1543,GRP_UST_THR,USTAR_THRESHOLD,0.162711
AR-TF2,1543,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1544,GRP_UST_THR,USTAR_PERCENTILE,38.75
AR-TF2,1544,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1544,GRP_UST_THR,USTAR_THRESHOLD,0.17294500000000002
AR-TF2,1544,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1545,GRP_UST_THR,USTAR_PERCENTILE,41.25
AR-TF2,1545,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1545,GRP_UST_THR,USTAR_THRESHOLD,0.185401
AR-TF2,1545,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1546,GRP_UST_THR,USTAR_PERCENTILE,43.75
AR-TF2,1546,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1546,GRP_UST_THR,USTAR_THRESHOLD,0.193118
AR-TF2,1546,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1547,GRP_UST_THR,USTAR_PERCENTILE,46.25
AR-TF2,1547,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1547,GRP_UST_THR,USTAR_THRESHOLD,0.196866
AR-TF2,1547,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1548,GRP_UST_THR,USTAR_PERCENTILE,48.75
AR-TF2,1548,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1548,GRP_UST_THR,USTAR_THRESHOLD,0.202516
AR-TF2,1548,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1549,GRP_UST_THR,USTAR_PERCENTILE,50.0
AR-TF2,1549,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1549,GRP_UST_THR,USTAR_THRESHOLD,0.20544400000000002
AR-TF2,1549,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1550,GRP_UST_THR,USTAR_PERCENTILE,51.25
AR-TF2,1550,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1550,GRP_UST_THR,USTAR_THRESHOLD,0.20840100000000003
AR-TF2,1550,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1551,GRP_UST_THR,USTAR_PERCENTILE,53.75
AR-TF2,1551,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1551,GRP_UST_THR,USTAR_THRESHOLD,0.215513
AR-TF2,1551,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1552,GRP_UST_THR,USTAR_PERCENTILE,56.25
AR-TF2,1552,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1552,GRP_UST_THR,USTAR_THRESHOLD,0.22491799999999998
AR-TF2,1552,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1553,GRP_UST_THR,USTAR_PERCENTILE,58.75
AR-TF2,1553,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1553,GRP_UST_THR,USTAR_THRESHOLD,0.231596
AR-TF2,1553,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1554,GRP_UST_THR,USTAR_PERCENTILE,61.25
AR-TF2,1554,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1554,GRP_UST_THR,USTAR_THRESHOLD,0.235319
AR-TF2,1554,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1555,GRP_UST_THR,USTAR_PERCENTILE,63.75
AR-TF2,1555,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1555,GRP_UST_THR,USTAR_THRESHOLD,0.238563
AR-TF2,1555,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1556,GRP_UST_THR,USTAR_PERCENTILE,66.25
AR-TF2,1556,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1556,GRP_UST_THR,USTAR_THRESHOLD,0.243177
AR-TF2,1556,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1557,GRP_UST_THR,USTAR_PERCENTILE,68.75
AR-TF2,1557,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1557,GRP_UST_THR,USTAR_THRESHOLD,0.248484
AR-TF2,1557,GRP_UST_THR,USTAR_VERSION,VUT
AR-TF2,1558,GRP_UST_THR,USTAR_PERCENTILE,71.25
AR-TF2,1558,GRP_UST_THR,USTAR_PERCENTILE_YEAR,2016
AR-TF2,1558,GRP_UST_THR,USTAR_THRESHOLD,0.252161
